case_id,side,hemisphere,landmark,alpha_deg,alpha_signed_deg,Jx,Jy,J_norm,J_share
57_0,left,33,knee_inner,2.0559965956830393,-2.0559965956830393,0.013831755873039552,0.0006020037345236598,0.01384485027104824,0.18583283414830173
57_0,left,33,ost_point,2.0559965956830393,-2.0559965956830393,-4.0996719537427645e-05,-0.0007207156426057878,0.0007218807162610068,0.009689461192680134
57_0,left,33,knee_outer,2.0559965956830393,-2.0559965956830393,0.023052926455065917,0.0010033395575394328,0.023074750451747065,0.30972139024716955
57_0,left,33,ankle_inner,2.0559965956830393,-2.0559965956830393,-0.010039115098268329,-7.746980703218954e-05,0.010039414003181694,0.13475427475736412
57_0,left,33,ankle_outer,2.0559965956830393,-2.0559965956830393,-0.010039115098268329,-7.746980703218954e-05,0.010039414003181694,0.13475427475736412
57_0,right,34,femur_head,2.841864438971499,2.841864438971499,-0.01669199660959373,0.00023036882512989475,0.016693586211784465,0.22419689812801055
57_0,right,34,knee_inner,2.841864438971499,2.841864438971499,0.013793338261117942,-0.00019036399324492232,0.013794651820018666,0.18526385580474403
57_0,right,34,ost_point,2.841864438971499,2.841864438971499,-0.00012011849346081974,0.0009900662269518063,0.0009973262185573397,0.013394212710534916
57_0,right,34,knee_outer,2.841864438971499,2.841864438971499,0.02298889710186324,-0.00031727332207487054,0.02299108636669778,0.3087730930079068
57_0,right,34,ankle_inner,2.841864438971499,2.841864438971499,-0.009985060129963317,-0.00035639886838095407,0.009991418615610412,0.13418597017440184
57_0,right,34,ankle_outer,2.841864438971499,2.841864438971499,-0.009985060129963317,-0.00035639886838095407,0.009991418615610412,0.13418597017440184
50_0,left,35,femur_head,7.52537021898576,-7.52537021898576,-0.016783668208699663,-0.00017492344988304442,0.01678457973120074,0.2157323522428901
50_0,left,35,knee_inner,7.52537021898576,-7.52537021898576,0.014155625460889852,0.00014753335266647034,0.01415639425415745,0.18195226098214873
50_0,left,35,ost_point,7.52537021898576,-7.52537021898576,-0.0005965587451502025,-0.002685409823701525,0.0027508740897481732,0.03535700908865939
50_0,left,35,knee_outer,7.52537021898576,-7.52537021898576,0.02359270910148309,0.00024588892111078393,0.02359399042359575,0.30325376830358125
50_0,left,35,ankle_inner,7.52537021898576,-7.52537021898576,-0.010184053804261538,0.0012334554999036576,0.010258477682304354,0.13185230469136028
50_0,left,35,ankle_outer,7.52537021898576,-7.52537021898576,-0.010184053804261538,0.0012334554999036576,0.010258477682304354,0.13185230469136028
50_0,right,36,femur_head,4.85691737753268,4.85691737753268,-0.01683500244627218,-0.0003627032309331204,0.016838909139244133,0.22048734618042354
50_0,right,36,knee_inner,4.85691737753268,4.85691737753268,0.01404395706957206,0.00030257130169575677,0.014047216078803404,0.18393313776009643
50_0,right,36,ost_point,4.85691737753268,4.85691737753268,-0.0004121560102727309,0.001706554575574871,0.0017556198609663379,0.02298794778481047
50_0,right,36,knee_outer,4.85691737753268,4.85691737753268,0.023406595115953437,0.0005042855028262614,0.023412026798005678,0.3065552296001608
50_0,right,36,ankle_inner,4.85691737753268,4.85691737753268,-0.010101696864490292,-0.0010753540745818844,0.010158772855407923,0.13301816933725438
50_0,right,36,ankle_outer,4.85691737753268,4.85691737753268,-0.010101696864490292,-0.0010753540745818844,0.010158772855407923,0.13301816933725438
62_0,left,37,femur_head,7.357514493197946,-7.357514493197946,-0.01988034943999561,-0.0006361971578585048,0.01989052640530162,0.22174161809388296
62_0,left,37,knee_inner,7.357514493197946,-7.357514493197946,0.016315202008393356,0.0005221077818051428,0.016323553936275766,0.1819766450176899
62_0,left,37,ost_point,7.357514493197946,-7.357514493197946,-0.00047923104036691824,-0.002988184820170073,0.003026369261928559,0.033738273357650374
62_0,left,37,knee_outer,7.357514493197946,-7.357514493197946,0.02719200334732226,0.0008701796363419046,0.02720592322712628,0.3032944083628165
62_0,left,37,ankle_inner,7.357514493197946,-7.357514493197946,-0.011573812437676544,0.0011160472799407652,0.011627497403722755,0.12962452758398021
62_0,left,37,ankle_outer,7.357514493197946,-7.357514493197946,-0.011573812437676544,0.0011160472799407652,0.011627497403722755,0.12962452758398021
62_0,right,38,femur_head,16.447518764285245,16.447518764285245,-0.01952228635061003,0.0011485081524546955,0.01955604089102571,0.20946588181451328
62_0,right,38,knee_inner,16.447518764285245,16.447518764285245,0.0164095113076591,-0.0009653816759047323,0.016437883779135454,0.17606712115953743
62_0,right,38,ost_point,16.447518764285245,16.447518764285245,-0.0017262073155762114,0.006643473606194567,0.006864075557025336,0.07352150915442
62_0,right,38,knee_outer,16.447518764285245,16.447518764285245,0.02734918551276517,-0.0016089694598412202,0.027396472965225762,0.29344520193256246
62_0,right,38,ankle_inner,16.447518764285245,16.447518764285245,-0.011255101577119014,-0.002608815311451655,0.011553494226446453,0.12375014296948336
62_0,right,38,ankle_outer,16.447518764285245,16.447518764285245,-0.011255101577119014,-0.002608815311451655,0.011553494226446453,0.12375014296948336
19_0,left,39,femur_head,15.159612075328537,-15.159612075328537,-0.017568867511711446,-0.000586805642273275,0.017578664525665016,0.2081044606036056
19_0,left,39,knee_inner,15.159612075328537,-15.159612075328537,0.0149788627106325,0.0005002986759150348,0.014987215447477198,0.17742567315586658
19_0,left,39,ost_point,15.159612075328537,-15.159612075328537,-0.001860533209970587,-0.005552840445617337,0.005856246309701053,0.06932898558151923
19_0,left,39,knee_outer,15.159612075328537,-15.159612075328537,0.024964771184387495,0.0008338311265250582,0.024978692412461992,0.2957094552597776
19_0,left,39,ankle_inner,15.159612075328537,-15.159612075328537,-0.010257116586668981,0.0024027581427252596,0.010534784637805961,0.12471571269961546
19_0,left,39,ankle_outer,15.159612075328537,-15.159612075328537,-0.010257116586668981,0.0024027581427252596,0.010534784637805961,0.12471571269961546
19_0,right,40,femur_head,15.9940630262048,15.9940630262048,-0.01736369877987625,0.0013577352446376323,0.017416701189169184,0.2067101735282305
19_0,right,40,knee_inner,15.9940630262048,15.9940630262048,0.014815028805666233,-0.0011584448114872314,0.01486025144114264,0.1763689415526031
19_0,right,40,ost_point,15.9940630262048,15.9940630262048,-0.0014551989313302052,0.005927482946453212,0.006103495556665723,0.0724393564512511
19_0,right,40,knee_outer,15.9940630262048,15.9940630262048,0.02469171467611039,-0.0019307413524787187,0.024767085735237736,0.2939482359210052
19_0,right,40,ankle_inner,15.9940630262048,15.9940630262048,-0.010343922885285083,-0.0020980160135624475,0.010554544606466399,0.12526664627345496
19_0,right,40,ankle_outer,15.9940630262048,15.9940630262048,-0.010343922885285083,-0.0020980160135624475,0.010554544606466399,0.12526664627345496
69_0,left,41,femur_head,6.0394974641568835,-6.0394974641568835,-0.0187072305470699,0.00019977271771414611,0.018708297193490597,0.2177917466998117
69_0,left,41,knee_inner,6.0394974641568835,-6.0394974641568835,0.01572781824907686,-0.0001679558600310485,0.01572871501575745,0.18310508333261225
69_0,left,41,ost_point,6.0394974641568835,-6.0394974641568835,-0.0005939622636210486,-0.002383422998378455,0.0024563176422859453,0.028595104312815617
69_0,left,41,knee_outer,6.0394974641568835,-6.0394974641568835,0.026213030415128104,-0.00027992643338508086,0.02621452502626242,0.3051751388876871
69_0,left,41,ankle_inner,6.0394974641568835,-6.0394974641568835,-0.011319827926757007,0.0013157662870402192,0.011396040769210131,0.13266646338353655
69_0,left,41,ankle_outer,6.0394974641568835,-6.0394974641568835,-0.011319827926757007,0.0013157662870402192,0.011396040769210131,0.13266646338353655
69_0,right,42,femur_head,9.10478508923589,9.10478508923589,-0.018596968773703402,0.0003897704782774463,0.018601052889442467,0.21444404256585145
69_0,right,42,knee_inner,9.10478508923589,9.10478508923589,0.01568806725106644,-0.0003288033415608739,0.015691512537400747,0.18090112438757847
69_0,right,42,ost_point,9.10478508923589,9.10478508923589,-0.0008371306287311212,0.003585309647995862,0.0036817431960379818,0.042445333570113174
69_0,right,42,knee_outer,9.10478508923589,9.10478508923589,0.026146778751777393,-0.0005480055692681233,0.02615252089566791,0.30150187397929745
69_0,right,42,ankle_inner,9.10478508923589,9.10478508923589,-0.011200373300204654,-0.0015491356077221555,0.01130699709007878,0.1303538127485798
69_0,right,42,ankle_outer,9.10478508923589,9.10478508923589,-0.011200373300204654,-0.0015491356077221555,0.01130699709007878,0.1303538127485798
58_0,left,43,femur_head,4.587130884358643,-4.587130884358643,-0.018315754891565606,0.0006513552183306776,0.018327333163020636,0.21809998412241072
58_0,left,43,knee_inner,4.587130884358643,-4.587130884358643,0.015462583808969775,-0.0005498891371103621,0.01547235845346553,0.18412504989246917
58_0,left,43,ost_point,4.587130884358643,-4.587130884358643,-0.0004705674027534919,-0.0017864276528428177,0.0018473649989581556,0.021984119203661872
58_0,left,43,knee_outer,4.587130884358643,-4.587130884358643,0.025770973014949627,-0.000916481895183937,0.025787264089109217,0.30687508315411527
58_0,left,43,ankle_inner,4.587130884358643,-4.587130884358643,-0.011223617264800152,0.0013007217334032196,0.011298737165474181,0.1344578818136715
58_0,left,43,ankle_outer,4.587130884358643,-4.587130884358643,-0.011223617264800152,0.0013007217334032196,0.011298737165474181,0.1344578818136715
58_0,right,44,femur_head,2.1111147388890967,2.1111147388890967,-0.017970682540948055,-0.0007296215299582311,0.017985487999065075,0.22107162289731744
58_0,right,44,knee_inner,2.1111147388890967,2.1111147388890967,0.01511488404208753,0.0006136742327288009,0.015127336701140342,0.18594017992778888
58_0,right,44,ost_point,2.1111147388890967,2.1111147388890967,-0.00020292600968303473,0.0008067631895608712,0.0008318929074323866,0.010225350300887332
58_0,right,44,knee_outer,2.1111147388890967,2.1111147388890967,0.02519147340347922,0.001022790387881335,0.025212227835233907,0.3099002998796482
58_0,right,44,ankle_inner,2.1111147388890967,2.1111147388890967,-0.01106637444746783,-0.000856803140106388,0.011099493458373003,0.136431273497179
58_0,right,44,ankle_outer,2.1111147388890967,2.1111147388890967,-0.01106637444746783,-0.000856803140106388,0.011099493458373003,0.136431273497179
23_0,left,45,femur_head,9.92024174170967,-9.92024174170967,-0.019602622843673152,0.0007657883193307217,0.019617575133061678,0.21144097802551856
23_0,left,45,knee_inner,9.92024174170967,-9.92024174170967,0.016758447961128166,-0.000654678907056856,0.01677123079971133,0.1807626793286162
23_0,left,45,ost_point,9.92024174170967,-9.92024174170967,-0.0015449189383742457,-0.0040778281254103006,0.004360671593520279,0.04699993043626109
23_0,left,45,knee_outer,9.92024174170967,-9.92024174170967,0.02793074660188028,-0.0010911315117614268,0.02795205133285222,0.30127113221436036
23_0,left,45,ankle_inner,9.92024174170967,-9.92024174170967,-0.011770826390480525,0.002528925112448931,0.012039427566923921,0.12976263999762197
23_0,left,45,ankle_outer,9.92024174170967,-9.92024174170967,-0.011770826390480525,0.002528925112448931,0.012039427566923921,0.12976263999762197
23_0,right,46,femur_head,8.700450647474833,8.700450647474833,-0.019544331582105185,0.0004189423067709543,0.019548821183070775,0.2125055986038675
23_0,right,46,knee_inner,8.700450647474833,8.700450647474833,0.0166490243203887,-0.00035687997949521405,0.016652848829574445,0.18102491070167664
23_0,right,46,ost_point,8.700450647474833,8.700450647474833,-0.0007850326083676668,0.003679883746078372,0.00376268794624964,0.04090232586861971
23_0,right,46,knee_outer,8.700450647474833,8.700450647474833,0.027748373867314505,-0.0005947999658253567,0.027754748049290744,0.30170818450279446
23_0,right,46,ankle_inner,8.700450647474833,8.700450647474833,-0.012034016998615176,-0.0015735730537643777,0.012136461480946263,0.13192949016152083
23_0,right,46,ankle_outer,8.700450647474833,8.700450647474833,-0.012034016998615176,-0.0015735730537643777,0.012136461480946263,0.13192949016152083
39_0,left,47,femur_head,7.169596430987644,-7.169596430987644,-0.016904028911355524,0.0005968511293705179,0.016914562504143412,0.22216861557082784
39_0,left,47,knee_inner,7.169596430987644,-7.169596430987644,0.01389172133044066,-0.0004904919181369968,0.01390037783099358,0.18257804172391537
39_0,left,47,ost_point,7.169596430987644,-7.169596430987644,-0.0007748715052277658,-0.002414106500885229,0.0025354163459341875,0.03330206970081912
39_0,left,47,knee_outer,7.169596430987644,-7.169596430987644,0.023152868884067767,-0.0008174865302283281,0.023167296384989298,0.3042967362065256
39_0,left,47,ankle_inner,7.169596430987644,-7.169596430987644,-0.009682844898962569,0.001562616909940018,0.009808121988668162,0.128827268398956
39_0,left,47,ankle_outer,7.169596430987644,-7.169596430987644,-0.009682844898962569,0.001562616909940018,0.009808121988668162,0.128827268398956
39_0,right,48,femur_head,11.89581907443436,11.89581907443436,-0.01726633123137954,0.0008486355431850145,0.017287173756194776,0.21920994919818812
39_0,right,48,knee_inner,11.89581907443436,11.89581907443436,0.014115341406910478,-0.0006937652395041147,0.014132380310520436,0.17920560142507505
39_0,right,48,ost_point,11.89581907443436,11.89581907443436,-0.0009316307880099309,0.004095513740669251,0.004200139131645361,0.05325985025998646
39_0,right,48,knee_outer,11.89581907443436,11.89581907443436,0.02352556901151746,-0.0011562753991735243,0.023553967184200723,0.29867600237512504
39_0,right,48,ankle_inner,11.89581907443436,11.89581907443436,-0.009721474199519234,-0.0015470543225883132,0.009843801993587503,0.12482429837081269
39_0,right,48,ankle_outer,11.89581907443436,11.89581907443436,-0.009721474199519234,-0.0015470543225883132,0.009843801993587503,0.12482429837081269
35_0,left,49,femur_head,3.480725756929742,-3.480725756929742,-0.020207727641556164,0.00010531807683038038,0.020208002086614607,0.22358815890147682
35_0,left,49,knee_inner,3.480725756929742,-3.480725756929742,0.016704659319755497,-8.706088209766954e-05,0.016704886188965366,0.18482850168169151
35_0,left,49,ost_point,3.480725756929742,-3.480725756929742,-0.0002460037486791654,-0.0014612275174781693,0.0014817907079610181,0.016395032762282515
35_0,left,49,knee_outer,3.480725756929742,-3.480725756929742,0.027841098866259163,-0.00014510147016278259,0.027841476981608944,0.30804750280281923
35_0,left,49,ankle_inner,3.480725756929742,-3.480725756929742,-0.012046013397889665,0.0007940358964541206,0.012072155225434894,0.13357040192586495
35_0,left,49,ankle_outer,3.480725756929742,-3.480725756929742,-0.012046013397889665,0.0007940358964541206,0.012072155225434894,0.13357040192586495
35_0,right,50,femur_head,5.214547815934736,5.214547815934736,-0.020187193366735853,-0.0006974225657516394,0.020199236972252285,0.22320392640468772
35_0,right,50,knee_inner,5.214547815934736,5.214547815934736,0.016613955819631925,0.0005739751675487923,0.016623867644734305,0.18369567798197925
35_0,right,50,ost_point,5.214547815934736,5.214547815934736,-0.0005413571556853007,0.002137941776978651,0.002205416652644645,0.024370111450486124
35_0,right,50,knee_outer,5.214547815934736,5.214547815934736,0.027689926366053212,0.0009566252792479872,0.027706446074557183,0.30615946330329885
35_0,right,50,ankle_inner,5.214547815934736,5.214547815934736,-0.011787665831631992,-0.0014855598290118956,0.011880907110309305,0.13128541042977412
35_0,right,50,ankle_outer,5.214547815934736,5.214547815934736,-0.011787665831631992,-0.0014855598290118956,0.011880907110309305,0.13128541042977412
11_0,left,51,femur_head,6.989918053346087,-6.989918053346087,-0.01944339467774318,-0.001110606511540549,0.0194750877640633,0.21694073994908833
11_0,left,51,knee_inner,6.989918053346087,-6.989918053346087,0.016315133101606857,0.0009319202412754037,0.016341727064764194,0.18203699025263426
11_0,left,51,ost_point,6.989918053346087,-6.989918053346087,-0.0003233435811145144,-0.0029106047898880046,0.00292851008438881,0.03262183731094638
11_0,left,51,knee_outer,6.989918053346087,-6.989918053346087,0.02719188850267809,0.0015532004021256726,0.027236211774606986,0.30339498375439033
11_0,left,51,ankle_inner,6.989918053346087,-6.989918053346087,-0.011870141672713627,0.0007680453290137386,0.011894963512248051,0.13250272436647034
11_0,left,51,ankle_outer,6.989918053346087,-6.989918053346087,-0.011870141672713627,0.0007680453290137386,0.011894963512248051,0.13250272436647034
11_0,right,52,femur_head,8.07073034990135,8.07073034990135,-0.01960195093958242,0.0013008816152940228,0.019645069956984274,0.21619771842772917
11_0,right,52,knee_inner,8.07073034990135,8.07073034990135,0.016430484395044232,-0.0010904075388091811,0.01646662703945419,0.18121835167426675
11_0,right,52,ost_point,8.07073034990135,8.07073034990135,-0.0003686115822213801,0.0033801937192671386,0.003400232944714341,0.03742020804098417
11_0,right,52,knee_outer,8.07073034990135,8.07073034990135,0.027384140658407056,-0.0018173458980153016,0.02744437839909032,0.302030586123778
11_0,right,52,ankle_inner,8.07073034990135,8.07073034990135,-0.011922031265823745,-0.0008866609488683393,0.011954957011278921,0.1315665678666209
11_0,right,52,ankle_outer,8.07073034990135,8.07073034990135,-0.011922031265823745,-0.0008866609488683393,0.011954957011278921,0.1315665678666209
68_0,left,53,femur_head,3.8380961527542743,-3.8380961527542743,-0.020453881821270073,0.0009039449799490241,0.02047384668510677,0.2235733503495821
68_0,left,53,knee_inner,3.8380961527542743,-3.8380961527542743,0.01690301018363622,-0.0007470166951701117,0.01691950907121636,0.18476016683634067
68_0,left,53,ost_point,3.8380961527542743,-3.8380961527542743,-0.00045332734290184223,-0.001603247888837245,0.0016661060809214784,0.01819379251386068
68_0,left,53,knee_outer,3.8380961527542743,-3.8380961527542743,0.0281716836393937,-0.0012450278252835196,0.028199181785360596,0.3079336113939011
68_0,left,53,ankle_inner,3.8380961527542743,-3.8380961527542743,-0.012083742329429003,0.001345673714670926,0.012158440131463843,0.13276953945315767
68_0,left,53,ankle_outer,3.8380961527542743,-3.8380961527542743,-0.012083742329429003,0.001345673714670926,0.012158440131463843,0.13276953945315767
68_0,right,54,femur_head,7.2857965989463045,7.2857965989463045,-0.02025258819175862,-0.0006688416792294931,0.02026362942951818,0.21847037260137162
68_0,right,54,knee_inner,7.2857965989463045,7.2857965989463045,0.01689941975269252,0.0005581032991128744,0.016908632921385888,0.18229880028963935
68_0,right,54,ost_point,7.2857965989463045,7.2857965989463045,-0.0008889549864416132,0.003038917732205398,0.0031662694059463427,0.03413682920325043
68_0,right,54,knee_outer,7.2857965989463045,7.2857965989463045,0.028165699587820864,0.0009301721651881241,0.028181054868976485,0.30383133381606564
68_0,right,54,ankle_inner,7.2857965989463045,7.2857965989463045,-0.011961788081156574,-0.0019291757586384515,0.012116356432781998,0.13063133204483643
68_0,right,54,ankle_outer,7.2857965989463045,7.2857965989463045,-0.011961788081156574,-0.0019291757586384515,0.012116356432781998,0.13063133204483643
8_0,left,55,femur_head,11.875787828702727,-11.875787828702727,-0.018051878937969734,-0.00010050842333560918,0.018052158738895378,0.20775942177312529
8_0,left,55,knee_inner,11.875787828702727,-11.875787828702727,0.015592562373905702,8.681555340297803e-05,0.01559280405586027,0.179455100153047
8_0,left,55,ost_point,11.875787828702727,-11.875787828702727,-0.001581756307145573,-0.004596048289581957,0.00486061857126889,0.05594008552842649
8_0,left,55,knee_outer,11.875787828702727,-11.875787828702727,0.02598760395650951,0.00014469258900496338,0.025988006759767122,0.29909183358841174
8_0,left,55,ankle_inner,11.875787828702727,-11.875787828702727,-0.010973265542649952,0.002232524285254812,0.011198067750900655,0.12887677947849477
8_0,left,55,ankle_outer,11.875787828702727,-11.875787828702727,-0.010973265542649952,0.002232524285254812,0.011198067750900655,0.12887677947849477
8_0,right,56,femur_head,11.9305617013612,11.9305617013612,-0.018006681508181122,0.0006322035929836126,0.018017776231268202,0.20863569692456482
8_0,right,56,knee_inner,11.9305617013612,11.9305617013612,0.015463484792992331,-0.0005429135091735566,0.015473012538660603,0.17916876717137267
8_0,right,56,ost_point,11.9305617013612,11.9305617013612,-0.0012845717196895527,0.004631935489924111,0.004806760955762694,0.05565958357363557
8_0,right,56,knee_outer,11.9305617013612,11.9305617013612,0.025772474654987214,-0.0009048558486225944,0.025788354231101,0.2986146119522877
8_0,right,56,ankle_inner,11.9305617013612,11.9305617013612,-0.010972353110054435,-0.0019081848625557864,0.01113704189816166,0.12896067018906962
8_0,right,56,ankle_outer,11.9305617013612,11.9305617013612,-0.010972353110054435,-0.0019081848625557864,0.01113704189816166,0.12896067018906962
43_0,left,57,femur_head,5.074139451396872,5.074139451396872,-0.01657084953541284,0.0010722009999472274,0.016605501176103654,0.21480060580155425
43_0,left,57,knee_inner,5.074139451396872,5.074139451396872,0.014071952394274154,-0.0009105122459839312,0.014101378540298986,0.1824085055290084
43_0,left,57,ost_point,5.074139451396872,5.074139451396872,0.000259627990498279,0.0018594079025490038,0.0018774462552925077,0.024285722467505537
43_0,left,57,knee_outer,5.074139451396872,5.074139451396872,0.023453253990456918,-0.0015175204099732186,0.023502297567164973,0.3040141758816806
43_0,left,57,ankle_inner,5.074139451396872,5.074139451396872,-0.010606992419908255,-0.0002517881232695407,0.01060998046440288,0.13724549516012563
43_0,left,57,ankle_outer,5.074139451396872,5.074139451396872,-0.010606992419908255,-0.0002517881232695407,0.01060998046440288,0.13724549516012563
43_0,right,58,femur_head,0.9806164148683169,-0.9806164148683169,-0.016843396309656745,-0.00032109526510022907,0.01684645664267202,0.22542612970320192
43_0,right,58,knee_inner,0.9806164148683169,-0.9806164148683169,0.013937648652572857,0.00026570134114851425,0.01394018103057683,0.18653661857443857
43_0,right,58,ost_point,0.9806164148683169,-0.9806164148683169,3.839176525921237e-05,-0.0003471178932973585,0.0003492345336402384,0.0046731838597920605
43_0,right,58,knee_outer,0.9806164148683169,-0.9806164148683169,0.023229414420954764,0.0004428355685808571,0.023233635050961387,0.31089436429073103
43_0,right,58,ankle_inner,0.9806164148683169,-0.9806164148683169,-0.010181029264565045,-2.0161875665891888e-05,0.010181049228206306,0.13623485178591813
43_0,right,58,ankle_outer,0.9806164148683169,-0.9806164148683169,-0.010181029264565045,-2.0161875665891888e-05,0.010181049228206306,0.13623485178591813
27_0,left,59,femur_head,13.385224601691027,-13.385224601691027,-0.019042297211522338,-0.001192883608038752,0.019079624063232457,0.2169543133912731
27_0,left,59,knee_inner,13.385224601691027,-13.385224601691027,0.015624272753421122,0.0009787652533752543,0.015654899568330435,0.1780117876432127
27_0,left,59,ost_point,13.385224601691027,-13.385224601691027,-0.0010608547480077009,-0.005129630447222706,0.0052381791990580755,0.05956331046071763
27_0,left,59,knee_outer,13.385224601691027,-13.385224601691027,0.026040454589035204,0.0016312754222920904,0.026091499280550722,0.29668631273868784
27_0,left,59,ankle_inner,13.385224601691027,-13.385224601691027,-0.010780787691463144,0.001856236689797057,0.010939424020347322,0.12439213788305437
27_0,left,59,ankle_outer,13.385224601691027,-13.385224601691027,-0.010780787691463144,0.001856236689797057,0.010939424020347322,0.12439213788305437
27_0,right,60,femur_head,11.255763378448988,11.255763378448988,-0.019154295919538145,0.0003749681837228389,0.019157965792641975,0.22018648983594777
27_0,right,60,knee_inner,11.255763378448988,11.255763378448988,0.015628218286548128,-0.000305941009283118,0.015631212579744366,0.17965278083622588
27_0,right,60,ost_point,11.255763378448988,11.255763378448988,-0.0010912518973779511,0.004261576440258947,0.0043990754096402,0.05055948963769043
27_0,right,60,knee_outer,11.255763378448988,11.255763378448988,0.026047030477580214,-0.00050990168213853,0.026052020966240607,0.2994213013937098
27_0,right,60,ankle_inner,11.255763378448988,11.255763378448988,-0.010714850473606123,-0.0019103509662800689,0.010883816494507087,0.12508996914821302
27_0,right,60,ankle_outer,11.255763378448988,11.255763378448988,-0.010714850473606123,-0.0019103509662800689,0.010883816494507087,0.12508996914821302
45_0,left,61,femur_head,10.676177758284268,-10.676177758284268,-0.019738382400293315,-0.00040270291437020055,0.019742489949787265,0.21166370946794738
45_0,left,61,knee_inner,10.676177758284268,-10.676177758284268,0.016772647973358926,0.00034219593498587345,0.016776138354703148,0.17986078168130148
45_0,left,61,ost_point,10.676177758284268,-10.676177758284268,-0.001158740924400433,-0.004487260353425815,0.004634456387679956,0.04968705735085525
45_0,left,61,knee_outer,10.676177758284268,-10.676177758284268,0.027954413288931546,0.0005703265583097889,0.02796023059117192,0.2997679694688359
45_0,left,61,ankle_inner,10.676177758284268,-10.676177758284268,-0.011914968968798362,0.0019887203872501766,0.012079796948048937,0.12951024101553002
45_0,left,61,ankle_outer,10.676177758284268,-10.676177758284268,-0.011914968968798362,0.0019887203872501766,0.012079796948048937,0.12951024101553002
45_0,right,62,femur_head,4.487535410332823,4.487535410332823,-0.019443283715447943,-0.0010465029133613973,0.019471426501082995,0.21694135005970616
45_0,right,62,knee_inner,4.487535410332823,4.487535410332823,0.01651367637012651,0.000888821594364443,0.016537578755183094,0.18425381733940188
45_0,right,62,ost_point,4.487535410332823,4.487535410332823,-0.0005680505227731794,0.00186250772615212,0.0019472073403721606,0.02169485575404611
45_0,right,62,knee_outer,4.487535410332823,4.487535410332823,0.02752279395021085,0.0014813693239407383,0.027562631258638493,0.30708969556566984
45_0,right,62,ankle_inner,4.487535410332823,4.487535410332823,-0.01201256804105812,-0.001593097865547952,0.012117745324533948,0.13501014064058797
45_0,right,62,ankle_outer,4.487535410332823,4.487535410332823,-0.01201256804105812,-0.001593097865547952,0.012117745324533948,0.13501014064058797
29_0,left,63,femur_head,2.7383067675312662,2.7383067675312662,-0.02090048916591799,0.0005255549581163353,0.02090709581430802,0.23038643097779038
29_0,left,63,knee_inner,2.7383067675312662,2.7383067675312662,0.016770086036161865,-0.0004216935687186954,0.016775387063378593,0.184856930303914
29_0,left,63,ost_point,2.7383067675312662,2.7383067675312662,0.00013486126656617192,0.0011378598848664748,0.001145824017381456,0.012626445501459263
29_0,left,63,knee_outer,2.7383067675312662,2.7383067675312662,0.02795014339360311,-0.000702822614531159,0.027958978438964322,0.30809488383985667
29_0,left,63,ankle_inner,2.7383067675312662,2.7383067675312662,-0.011977300765206578,-0.00026944932986647783,0.011980331237556981,0.13201765468848983
29_0,left,63,ankle_outer,2.7383067675312662,2.7383067675312662,-0.011977300765206578,-0.00026944932986647783,0.011980331237556981,0.13201765468848983
29_0,right,64,femur_head,6.768223037578897,6.768223037578897,-0.019448546066893287,-0.0006410245683964516,0.01945910729230296,0.2190543301376038
29_0,right,64,knee_inner,6.768223037578897,6.768223037578897,0.016225357748542796,0.0005347882002111585,0.016234168672503154,0.18275067249887103
29_0,right,64,ost_point,6.768223037578897,6.768223037578897,-0.0008303720535734783,0.0027053672277371705,0.002829934554768032,0.03185703274647004
29_0,right,64,knee_outer,6.768223037578897,6.768223037578897,0.027042262914237992,0.0008913136670185975,0.027056947787505257,0.304584454164785
29_0,right,64,ankle_inner,6.768223037578897,6.768223037578897,-0.011494351271157012,-0.0017452222632852374,0.011626087557429424,0.13087675522613498
29_0,right,64,ankle_outer,6.768223037578897,6.768223037578897,-0.011494351271157012,-0.0017452222632852374,0.011626087557429424,0.13087675522613498
37_0,left,65,femur_head,1.8527022965390123,-1.8527022965390123,-0.017562500478088244,0.000784754672107112,0.01758002454316386,0.22643380715195235
37_0,left,65,knee_inner,1.8527022965390123,-1.8527022965390123,0.01443399939589924,-0.0006449621725138405,0.01444840180659416,0.18609795568234594
37_0,left,65,ost_point,1.8527022965390123,-1.8527022965390123,-0.00014220285415261769,-0.0006669904872475063,0.0006819809101491159,0.008784034033107579
37_0,left,65,knee_outer,1.8527022965390123,-1.8527022965390123,0.024056665659832062,-0.0010749369541897342,0.02408066967765693,0.31016325947057655
37_0,left,65,ankle_inner,1.8527022965390123,-1.8527022965390123,-0.01039298086174522,0.0008010674709219845,0.010423807379531327,0.13426047183100878
37_0,left,65,ankle_outer,1.8527022965390123,-1.8527022965390123,-0.01039298086174522,0.0008010674709219845,0.010423807379531327,0.13426047183100878
37_0,right,66,femur_head,2.8004993540623166,2.8004993540623166,-0.017714651346108078,-0.0010215604445709139,0.01774408233908084,0.2270571862303855
37_0,right,66,knee_inner,2.8004993540623166,2.8004993540623166,0.014469525355688323,0.000834421997152915,0.014493564919930499,0.18546284931956145
37_0,right,66,ost_point,2.8004993540623166,2.8004993540623166,-0.0002644824150702073,0.0009965981102609007,0.0010310958933372628,0.013194130178218733
37_0,right,66,knee_outer,2.8004993540623166,2.8004993540623166,0.024115875592813876,0.0013907033285881915,0.0241559415332175,0.3091047488659358
